#time,Andrea:member_47,Tony:member_48,Freddie:member_1057,Betty:member_1067,
20060112,55,55,56,56,
20060113,55,55,56,56,
20060114,55,55,56,56,
20060115,55,55,56,56,
20060116,55,55,56,56,
20060117,55,55,56,56,
20060118,55,55,56,56,
20060119,55,55,56,56,
20060120,55,55,56,56,
20060121,55,55,56,56,
20060122,55,55,56,56,
20060123,55,55,56,56,
20060124,55,55,56,56,
20060125,55,55,56,56,
20060126,55,55,56,56,
20060127,55,55,56,56,
20060128,55,55,56,56,
20060129,55,55,56,56,
20060130,55,55,56,56,
20060131,55,55,56,56,
20060132,55,55,56,56,
20060133,55,55,56,259,
20060134,55,55,56,259,
20060135,55,55,56,259,
20060136,55,55,56,259,
20060137,55,55,56,56,
20060138,55,55,56,56,
20060139,55,55,56,56,
20060140,55,55,56,56,
20060141,55,55,56,56,
20060142,55,55,56,56,
20060143,55,55,56,56,
20060144,55,55,56,56,
20060145,55,55,56,56,
20060146,55,55,56,56,
20060147,55,55,56,56,
20060148,55,55,56,56,
20060149,55,55,56,56,
20060150,55,55,56,56,
20060151,55,55,56,56,
20060152,55,55,56,56,
20060153,55,55,56,56,
20060154,55,55,56,56,
20060155,55,55,56,56,
20060156,55,55,56,56,
20060157,55,55,56,56,
20060158,55,55,56,56,
20060159,55,55,56,56,
20060160,55,55,56,56,
20060161,55,55,56,56,
20060162,55,55,56,56,
20060163,55,55,56,56,
20060164,55,55,56,56,
20060165,55,55,56,56,
20060166,55,55,56,56,
20060167,55,55,56,56,
20060168,55,55,56,56,
20060169,55,55,56,56,
20060170,55,55,56,56,
20060171,55,55,56,56,
20060172,55,55,56,56,
20060173,55,55,56,56,
20060174,55,55,56,56,
20060175,55,55,56,56,
20060176,55,55,56,56,
20060177,55,55,56,56,
20060178,55,55,56,56,
20060179,55,55,56,56,
20060180,55,55,56,56,
20060181,55,55,56,56,
20060182,55,55,56,56,
20060183,55,55,56,56,
20060184,55,55,56,56,
20060185,55,55,56,56,
20060186,55,55,56,56,
20060187,55,55,56,56,
20060188,55,55,56,56,
20060189,55,55,56,56,
20060190,55,55,56,56,
20060191,55,55,56,56,
20060192,55,55,56,56,
20060193,55,55,56,56,
20060194,55,55,56,56,
20060195,55,55,56,56,
20060196,55,55,56,56,
20060197,55,55,56,56,
20060198,55,55,56,56,
20060199,55,55,56,56,
20060200,55,55,56,56,
20060201,55,55,56,56,
20060202,55,55,56,56,
20060203,55,55,56,56,
20060204,55,55,56,56,
20060205,55,55,56,56,
20060206,55,55,56,56,
20060207,55,55,56,56,
20060208,55,55,56,56,
20060209,55,55,56,56,
20060210,55,55,56,56,
20060211,55,55,56,56,
20060212,55,55,56,56,
20060213,55,55,56,56,
20060214,55,55,56,56,
20060215,55,55,56,56,
20060216,55,55,56,56,
20060217,55,55,56,56,
20060218,55,55,56,56,
20060219,55,55,56,56,
20060220,55,55,56,56,
20060221,55,55,56,56,
20060222,55,55,56,56,
20060223,55,55,56,56,
20060224,55,55,56,56,
20060225,55,55,56,56,
20060226,55,55,56,56,
20060227,55,55,56,56,
20060228,55,55,56,56,
20060229,55,55,56,56,
20060230,55,55,56,56,
20060231,55,55,56,56,
20060232,55,55,56,56,
20060233,55,55,56,56,
20060234,55,55,56,56,
20060235,55,55,56,56,
20060236,55,55,56,56,
20060237,55,55,56,56,
20060238,55,55,56,56,
20060239,55,55,56,56,
20060240,55,55,56,56,
20060241,55,55,56,56,
20060242,55,55,56,56,
20060243,55,55,56,56,
20060244,55,55,56,56,
20060245,55,55,56,56,
20060246,55,55,56,56,
20060247,55,55,56,56,
20060248,55,55,56,56,
20060249,55,55,56,56,
20060250,55,55,56,56,
20060251,55,55,56,56,
20060252,55,55,56,56,
20060253,55,55,56,56,
20060254,55,55,56,56,
20060255,55,55,56,56,
20060256,55,55,56,56,
20060257,55,55,56,56,
20060258,55,55,56,56,
20060259,55,55,56,56,
20060260,55,55,56,56,
20060261,55,55,56,56,
20060262,55,55,56,56,
20060263,55,55,56,56,
20060264,55,55,56,56,
20060265,55,55,56,56,
20060266,55,55,56,56,
20060267,55,55,56,56,
20060268,55,55,56,56,
20060269,55,55,56,56,
20060270,55,55,56,56,
20060271,55,55,56,56,
20060272,55,55,56,56,
20060273,55,55,56,56,
20060274,55,55,56,56,
20060275,55,55,56,56,
20060276,55,55,56,56,
20060277,55,55,56,56,
20060278,55,55,56,56,
20060279,55,55,56,56,
20060280,55,55,56,56,
20060281,55,55,56,56,
20060282,55,55,56,56,
20060283,55,55,56,56,
20060284,55,55,56,56,
20060285,55,55,56,56,
20060286,55,55,56,56,
20060287,55,55,56,56,
20060288,55,55,56,56,
20060289,55,55,56,56,
20060290,55,55,56,56,
20060291,55,55,56,56,
20060292,55,55,56,56,
20060293,55,55,56,56,
20060294,55,55,56,56,
20060295,55,55,56,56,
20060296,55,55,56,56,
20060297,55,55,56,56,
20060298,55,55,56,56,
20060299,55,55,56,56,
20060300,55,55,56,56,
20060301,55,55,56,56,
20060302,55,55,56,56,
20060303,55,55,56,56,
20060304,55,55,56,56,
20060305,55,55,56,56,
20060306,55,55,56,56,
20060307,55,55,56,56,
20060308,55,55,56,56,
20060309,55,55,56,56,
20060310,55,55,56,56,
20060311,55,55,56,56,
20060312,55,55,56,56,
20060313,55,55,56,56,
20060314,55,55,56,56,
20060315,55,55,56,56,
20060316,55,55,56,56,
20060317,55,55,56,56,
20060318,55,55,56,56,
20060319,55,55,56,56,
20060320,55,55,56,56,
20060321,55,55,56,56,
20060322,55,55,56,56,
20060323,55,55,56,56,
20060324,55,55,56,56,
20060325,55,55,56,56,
20060326,55,55,56,56,
20060327,55,55,56,56,
20060328,55,55,56,56,
20060329,55,55,56,56,
20060330,55,55,56,56,
20060331,55,55,56,56,
20060332,55,55,56,56,
20060333,55,55,56,56,
20060334,55,55,56,56,
20060335,55,55,56,56,
20060336,55,55,56,56,
20060337,55,55,56,56,
20060338,55,55,56,56,
20060339,55,55,56,56,
20060340,55,55,56,56,
20060341,55,55,56,56,
20060342,55,55,56,56,
20060343,55,55,56,56,
20060344,55,55,56,56,
20060345,55,55,56,56,
20060346,55,55,56,56,
20060347,55,55,56,56,
20060348,55,55,56,56,
20060349,55,55,56,56,
20060350,55,55,56,56,
20060351,55,55,56,56,
20060352,55,55,56,56,
20060353,55,55,56,56,
20060354,55,55,56,56,
20060355,55,55,56,56,
20060356,55,55,56,56,
20060357,55,55,56,56,
20060358,55,55,56,56,
20060359,55,55,56,56,
20060360,55,55,56,56,
20060361,55,55,56,56,
20060362,55,55,56,56,
20060363,55,55,56,56,
20060364,55,55,56,56,
20060365,55,55,56,56,
20060366,55,55,56,56,
20060367,55,55,56,56,
20060368,55,55,56,56,
20060369,55,55,56,56,
20060370,55,55,56,56,
20060371,55,55,56,56,
20060372,55,55,56,56,
20060373,55,55,56,56,
20060374,55,55,56,56,
20060375,55,55,56,56,
20060376,55,55,56,56,
20060377,55,55,56,56,
20060378,55,55,56,56,
20060379,55,55,56,56,
20060380,55,55,56,56,
20060381,55,55,56,56,
20060382,55,55,56,56,
20060383,55,55,56,56,
20060384,55,55,56,56,
20060385,55,55,56,56,
20060386,55,55,56,56,
20060387,55,55,56,56,
20060388,55,55,56,56,
20060389,55,55,56,56,
20060390,55,55,56,56,
20060391,55,55,56,56,
20060392,55,55,56,56,
20060393,55,55,56,56,
20060394,55,55,56,56,
20060395,55,55,56,56,
20060396,55,55,56,56,
20060397,55,55,56,56,
20060398,55,55,56,56,
20060399,55,55,56,56,
20060400,55,55,56,56,
20060401,55,55,56,56,
20060402,55,55,56,56,
20060403,55,55,56,56,
20060404,55,55,56,56,
20060405,55,55,56,56,
20060406,55,55,56,56,
20060407,55,55,56,56,
20060408,55,55,56,56,
20060409,55,55,56,56,
20060410,55,55,56,56,
20060411,55,55,56,56,
20060412,55,55,56,56,
20060413,55,55,56,56,
20060414,55,55,56,56,
20060415,55,55,56,56,
20060416,55,55,56,56,
20060417,55,55,56,56,
20060418,55,55,56,56,
20060419,55,55,56,56,
20060420,55,55,56,56,
20060421,55,55,56,56,
20060422,55,55,56,56,
20060423,55,55,56,56,
20060424,55,55,56,56,
20060425,55,55,56,56,
20060426,55,55,56,56,
20060427,55,55,56,56,
20060428,55,55,56,56,
20060429,55,55,56,56,
20060430,55,55,56,56,
20060431,55,55,56,56,
20060432,55,55,56,56,
20060433,55,55,56,56,
20060434,55,55,56,56,
20060435,55,55,56,56,
20060436,55,55,56,56,
20060437,55,55,56,56,
20060438,55,55,56,56,
20060439,55,55,56,56,
20060440,55,55,56,56,
20060441,55,55,56,56,
20060442,55,55,56,56,
20060443,55,55,56,56,
20060444,55,55,56,56,
20060445,55,55,56,56,
20060446,55,55,56,56,
20060447,55,55,56,56,
20060448,55,55,56,56,
20060449,55,55,56,56,
20060450,55,55,56,56,
20060451,55,55,56,56,
20060452,55,55,56,56,
20060453,55,55,56,56,
20060454,55,55,56,56,
20060455,55,55,56,56,
20060456,55,55,56,56,
20060457,55,55,56,56,
20060458,55,55,56,56,
20060459,55,55,56,56,
20060460,55,55,56,56,
20060461,55,55,56,56,
20060462,55,55,56,56,
20060463,55,55,56,56,
20060464,55,55,56,56,
20060465,55,55,56,56,
20060466,55,55,56,56,
20060467,55,55,56,56,
20060468,55,55,56,56,
20060469,55,55,56,56,
20060470,55,55,56,56,
20060471,55,55,56,56,
20060472,55,55,56,56,
20060473,55,55,56,56,
20060474,55,55,56,56,
20060475,55,55,56,56,
20060476,55,55,56,56,
20060477,55,55,56,56,
20060478,55,55,56,56,
20060479,55,55,56,56,
20060480,55,55,56,56,
20060481,55,55,56,56,
20060482,55,55,56,56,
20060483,55,55,56,56,
20060484,55,55,56,56,
20060485,55,55,56,56,
20060486,55,55,56,56,
20060487,55,55,56,56,
20060488,55,55,56,56,
20060489,55,55,56,56,
20060490,55,55,56,56,
20060491,55,55,56,56,
20060492,55,55,56,56,
20060493,55,55,56,56,
20060494,55,55,56,56,
20060495,55,55,56,56,
20060496,55,55,56,56,
20060497,55,55,56,56,
20060498,55,55,56,56,
20060499,55,55,56,56,
20060500,55,55,56,56,
20060501,55,55,56,56,
20060502,55,55,56,56,
20060503,55,55,56,56,
20060504,55,55,56,56,
20060505,55,55,56,56,
20060506,55,55,56,56,
20060507,55,55,56,56,
20060508,55,55,56,56,
20060509,55,55,56,56,
20060510,55,55,56,56,
20060511,55,55,56,56,
20060512,55,55,56,56,
20060513,55,55,56,56,
20060514,55,55,56,56,
20060515,55,55,56,56,
20060516,55,55,56,56,
20060517,55,55,56,56,
20060518,55,55,56,56,
20060519,55,55,56,56,
20060520,55,55,56,56,
20060521,55,55,56,56,
20060522,55,55,56,56,
20060523,55,55,56,56,
20060524,55,55,56,56,
20060525,55,55,56,56,
20060526,55,55,56,56,
20060527,55,55,56,56,
20060528,55,55,56,56,
20060529,55,55,56,56,
20060530,55,55,56,56,
20060531,55,55,56,56,
20060532,55,55,56,56,
20060533,55,55,56,56,
20060534,55,55,56,56,
20060535,55,55,56,56,
20060536,55,55,56,56,
20060537,55,55,56,56,
20060538,55,55,56,56,
20060539,55,55,56,56,
20060540,55,55,56,56,
20060541,55,55,56,56,
20060542,55,55,56,56,
20060543,55,55,56,56,
20060544,55,55,56,56,
20060545,55,55,56,56,
20060546,55,55,56,56,
20060547,55,55,56,56,
20060548,55,55,56,56,
20060549,55,55,56,56,
20060550,55,55,56,56,
20060551,55,55,56,56,
20060552,55,55,56,56,
20060553,55,55,56,56,
20060554,55,55,56,56,
20060555,55,55,56,56,
20060556,55,55,56,56,
20060557,55,55,56,56,
20060558,55,55,56,56,
20060559,55,55,56,56,
20060560,55,55,56,56,
20060561,55,55,56,56,
20060562,55,55,56,56,
20060563,55,55,56,56,
20060564,55,55,56,56,
20060565,55,55,56,56,
20060566,55,55,56,56,
20060567,55,55,56,56,
20060568,55,55,56,56,
20060569,55,55,56,56,
20060570,55,55,56,56,
20060571,55,55,56,56,
20060572,55,55,56,56,
20060573,55,55,56,56,
20060574,55,55,56,56,
20060575,55,55,56,56,
20060576,55,55,56,56,
20060577,55,55,56,56,
20060578,55,55,56,56,
20060579,55,55,56,56,
20060580,55,55,56,56,
20060581,55,55,56,56,
20060582,55,55,56,56,
20060583,55,55,56,56,
20060584,55,55,56,56,
20060585,55,55,56,56,
20060586,55,55,56,56,
20060587,55,55,56,56,
20060588,55,55,56,56,
20060589,55,55,56,56,
20060590,55,55,56,56,
20060591,55,55,56,56,
20060592,55,55,56,56,
20060593,55,55,56,56,
20060594,55,55,56,56,
20060595,55,55,56,56,
20060596,55,55,56,56,
20060597,55,55,56,56,
20060598,55,55,56,56,
20060599,55,55,56,56,
20060600,55,55,56,56,
20060601,55,55,56,56,
20060602,55,55,56,56,
20060603,55,55,56,56,
20060604,55,55,56,56,
20060605,55,55,56,56,
20060606,55,55,56,56,
20060607,55,55,56,56,
20060608,55,55,56,56,
20060609,55,55,56,56,
20060610,55,55,56,56,
20060611,55,55,56,56,
20060612,55,55,56,56,
20060613,55,55,56,56,
20060614,55,55,56,56,
20060615,55,55,56,56,
20060616,55,55,56,56,
20060617,55,55,56,56,
20060618,55,55,56,56,
20060619,55,55,56,56,
20060620,55,55,56,56,
20060621,55,55,56,56,
20060622,55,55,56,56,
20060623,55,55,56,56,
20060624,55,55,56,56,
20060625,55,55,56,56,
20060626,55,55,56,56,
20060627,55,55,56,56,
20060628,55,55,56,56,
20060629,55,55,56,56,
20060630,55,55,56,56,
20060631,55,55,56,56,
20060632,55,55,56,56,
20060633,55,55,56,56,
20060634,55,55,56,56,
20060635,55,55,56,56,
20060636,55,55,56,56,
20060637,55,55,56,56,
20060638,55,55,56,56,
20060639,55,55,56,56,
20060640,55,55,56,56,
20060641,55,55,56,56,
20060642,55,55,56,56,
20060643,55,55,56,56,
20060644,55,55,56,56,
20060645,55,55,56,56,
20060646,55,55,56,56,
20060647,55,55,56,56,
20060648,55,55,56,56,
20060649,55,55,56,56,
20060650,55,55,56,56,
20060651,55,55,56,56,
20060652,55,55,56,56,
20060653,55,55,56,56,
20060654,55,55,56,56,
20060655,55,55,56,56,
20060656,55,55,56,56,
20060657,55,55,56,56,
20060658,55,55,56,56,
20060659,55,55,56,56,
20060660,55,55,56,56,
20060661,55,55,56,56,
20060662,55,55,56,56,
20060663,55,55,56,56,
20060664,55,55,56,56,
20060665,55,55,56,56,
20060666,55,55,56,56,
20060667,55,55,56,56,
20060668,55,55,56,56,
20060669,55,55,56,56,
20060670,55,55,56,56,
20060671,55,55,56,56,
20060672,55,55,56,56,
20060673,55,55,56,56,
20060674,55,55,56,56,
20060675,55,55,56,56,
20060676,55,55,56,56,
20060677,55,55,56,56,
20060678,55,55,56,56,
20060679,55,55,56,56,
20060680,55,55,56,56,
20060681,55,55,56,56,
20060682,55,55,56,56,
20060683,55,55,56,56,
20060684,55,55,56,56,
20060685,55,55,56,56,
20060686,55,55,56,56,
20060687,55,55,56,56,
20060688,55,55,56,56,
20060689,55,55,56,56,
20060690,55,55,56,56,
20060691,55,55,56,56,
20060692,55,55,56,56,
20060693,55,55,56,56,
20060694,55,55,56,56,
20060695,55,55,56,56,
20060696,55,55,56,56,
20060697,55,55,56,56,
20060698,55,55,56,56,
20060699,55,55,56,56,
20060700,55,55,56,56,
20060701,55,55,56,56,
20060702,55,55,56,56,
20060703,55,55,56,56,
20060704,55,55,56,56,
20060705,55,55,56,56,
20060706,55,55,56,56,
20060707,55,55,56,56,
20060708,55,55,56,56,
20060709,55,55,56,56,
20060710,55,55,56,56,
20060711,55,55,56,56,
20060712,55,55,56,56,
20060713,55,55,56,56,
20060714,55,55,56,56,
20060715,55,55,56,56,
20060716,55,55,56,56,
20060717,55,55,56,56,
20060718,55,55,56,56,
20060719,55,55,56,56,
20060720,55,55,56,56,
20060721,55,55,56,56,
20060722,55,55,56,56,
20060723,55,55,56,56,
20060724,55,55,56,56,
20060725,55,55,56,56,
20060726,55,55,56,56,
20060727,55,55,56,56,
20060728,55,55,56,56,
20060729,55,55,56,56,
20060730,55,55,56,56,
20060731,55,55,56,56,
20060732,55,55,56,56,
20060733,55,55,56,56,
20060734,55,55,56,56,
20060735,55,55,56,56,
20060736,55,55,56,56,
20060737,55,55,56,56,
20060738,55,55,56,56,
20060739,55,55,56,56,
20060740,55,55,56,56,
20060741,55,55,56,56,
20060742,55,55,56,56,
20060743,55,55,56,56,
20060744,55,55,56,56,
20060745,55,55,56,56,
20060746,55,55,56,56,
20060747,55,55,56,56,
20060748,55,55,56,56,
20060749,55,55,56,56,
20060750,55,55,56,56,
20060751,55,55,56,56,
20060752,55,55,56,56,
20060753,55,55,56,56,
20060754,55,55,56,56,
20060755,55,55,56,56,
20060756,55,55,56,56,
20060757,55,55,56,56,
20060758,55,55,56,56,
20060759,55,55,56,56,
20060760,55,55,56,56,
20060761,55,55,56,56,
20060762,55,55,56,56,
20060763,55,55,56,56,
20060764,55,55,56,56,
20060765,55,55,56,56,
20060766,55,55,56,56,
20060767,55,55,56,56,
20060768,55,55,56,56,
20060769,55,55,56,56,
20060770,55,55,56,56,
20060771,55,55,56,56,
20060772,55,55,56,56,
20060773,55,55,56,56,
20060774,55,55,56,56,
20060775,55,55,56,56,
20060776,55,55,56,56,
20060777,55,55,56,56,
20060778,55,55,56,56,
20060779,55,55,56,56,
20060780,55,55,56,56,
20060781,55,55,56,56,
20060782,55,55,56,56,
20060783,55,55,56,56,
20060784,55,55,56,56,
20060785,55,55,56,56,
20060786,55,55,56,56,
20060787,55,55,56,56,
20060788,55,55,56,56,
20060789,55,55,56,56,
20060790,55,55,56,56,
20060791,55,55,56,56,
20060792,55,55,56,56,
20060793,55,55,56,56,
20060794,55,55,56,56,
20060795,55,55,56,56,
20060796,55,55,56,56,
20060797,55,55,56,56,
20060798,55,55,56,56,
20060799,55,55,56,56,
20060800,55,55,56,56,
20060801,55,55,56,56,
20060802,55,55,56,56,
20060803,55,55,56,56,
20060804,55,55,56,56,
20060805,55,55,56,56,
20060806,55,55,56,56,
20060807,55,55,56,56,
20060808,55,55,56,56,
20060809,55,55,56,56,
20060810,55,55,56,56,
20060811,55,55,56,56,
20060812,55,55,56,56,
20060813,55,55,56,56,
20060814,55,55,56,56,
20060815,55,55,56,56,
20060816,55,55,56,56,
20060817,55,55,56,56,
20060818,55,55,56,56,
20060819,55,55,56,56,
20060820,55,55,56,56,
20060821,55,55,56,56,
20060822,55,55,56,56,
20060823,55,55,56,259,
20060824,55,55,56,259,
20060825,55,55,56,259,
20060826,55,55,56,259,
20060827,55,55,56,56,
20060828,55,55,56,56,
20060829,55,55,56,56,
20060830,55,55,56,56,
20060831,55,55,56,56,
20060832,55,55,56,56,
20060833,55,55,56,56,
20060834,55,55,56,56,
20060835,55,55,56,56,
20060836,55,55,56,56,
20060837,55,55,56,56,
20060838,55,55,56,56,
20060839,55,55,56,56,
20060840,55,55,56,56,
20060841,55,55,56,56,
20060842,55,55,56,56,
20060843,55,55,56,56,
20060844,55,55,56,56,
20060845,55,55,56,56,
20060846,55,55,56,56,
20060847,55,55,56,56,
20060848,55,55,56,56,
20060849,55,55,56,56,
20060850,55,55,56,56,
20060851,55,55,56,56,
20060852,55,55,56,56,
20060853,55,55,56,56,
20060854,55,55,56,56,
20060855,55,55,56,56,
20060856,55,55,56,56,
20060857,55,55,56,56,
20060858,55,55,56,56,
20060859,55,55,56,56,
20060860,55,55,56,56,
20060861,55,55,56,56,
20060862,55,55,56,56,
20060863,55,55,56,56,
20060864,55,55,56,56,
20060865,55,55,56,56,
20060866,55,55,56,56,
20060867,55,55,56,56,
20060868,55,55,56,56,
20060869,55,55,56,56,
20060870,55,55,56,56,
20060871,55,55,56,56,
20060872,55,55,56,56,
20060873,55,55,56,56,
20060874,55,55,56,56,
20060875,55,55,56,56,
20060876,55,55,56,56,
20060877,55,55,56,56,
20060878,55,55,56,56,
20060879,55,55,56,56,
20060880,55,55,56,56,
20060881,55,55,56,56,
20060882,55,55,56,56,
20060883,55,55,56,56,
20060884,55,55,56,56,
20060885,55,55,56,56,
20060886,55,55,56,56,
20060887,55,55,56,56,
20060888,55,55,56,56,
20060889,55,55,56,56,
20060890,55,55,56,56,
20060891,55,55,56,56,
20060892,55,55,56,56,
20060893,55,55,56,56,
20060894,55,55,56,56,
20060895,55,55,56,56,
20060896,55,55,56,56,
20060897,55,55,56,56,
20060898,55,55,56,56,
20060899,55,55,56,56,
20060900,55,55,56,56,
20060901,55,55,56,56,
20060902,55,55,56,56,
20060903,55,55,56,56,
20060904,55,55,56,56,
20060905,55,55,56,56,
20060906,55,55,56,56,
20060907,55,55,56,56,
20060908,55,55,56,56,
20060909,55,55,56,56,
20060910,55,55,56,56,
20060911,55,55,56,56,
20060912,55,55,56,56,
20060913,55,55,56,56,
20060914,55,55,56,56,
20060915,55,55,56,56,
20060916,55,55,56,56,
20060917,55,55,56,56,
20060918,55,55,56,56,
20060919,55,55,56,56,
20060920,55,55,56,56,
20060921,55,55,56,56,
20060922,55,55,56,56,
20060923,55,55,56,56,
20060924,55,55,56,56,
20060925,55,55,56,56,
20060926,55,55,56,56,
20060927,55,55,56,56,
20060928,55,55,56,56,
20060929,55,55,56,56,
20060930,55,55,56,56,
20060931,55,55,56,56,
20060932,55,55,56,56,
20060933,55,55,56,56,
20060934,55,55,56,56,
20060935,55,55,56,56,
20060936,55,55,56,56,
20060937,55,55,56,56,
20060938,55,55,56,56,
20060939,55,55,56,56,
20060940,55,55,56,56,
20060941,55,55,56,56,
20060942,55,55,56,56,
20060943,55,55,56,56,
20060944,55,55,56,56,
20060945,55,55,56,56,
20060946,55,55,56,56,
20060947,55,55,56,56,
20060948,55,55,56,56,
20060949,55,55,56,56,
20060950,55,55,56,56,
20060951,55,55,56,56,
20060952,55,55,56,56,
20060953,55,55,56,56,
20060954,55,55,56,56,
20060955,55,55,56,56,
20060956,55,55,56,56,
20060957,55,55,56,56,
20060958,55,55,56,56,
20060959,55,55,56,56,
20060960,55,55,56,56,
20060961,55,55,56,56,
20060962,55,55,56,56,
20060963,55,55,56,259,
20060964,55,55,56,259,
20060965,55,55,56,259,
20060966,55,55,56,259,
20060967,55,55,56,56,
20060968,55,55,56,56,
20060969,55,55,56,56,
20060970,55,55,56,56,
20060971,55,55,56,56,
20060972,55,55,56,56,
20060973,55,55,56,56,
20060974,55,55,56,56,
20060975,55,55,56,56,
20060976,55,55,56,56,
20060977,55,55,56,56,
20060978,55,55,56,56,
20060979,55,55,56,56,
20060980,55,55,56,56,
20060981,55,55,56,56,
20060982,55,55,56,56,
20060983,55,55,56,56,
20060984,55,55,56,56,
20060985,55,55,56,56,
20060986,55,55,56,56,
20060987,55,55,56,56,
20060988,55,55,56,56,
20060989,55,55,56,56,
20060990,55,55,56,56,
20060991,55,55,56,56,
20060992,55,55,56,56,
20060993,55,55,56,56,
20060994,55,55,56,56,
20060995,55,55,56,56,
20060996,55,55,56,56,
20060997,55,55,56,56,
20060998,55,55,56,56,
20060999,55,55,56,56,
20061000,55,55,56,56,
20061001,55,55,56,56,
20061002,55,55,56,56,
20061003,55,55,56,56,
20061004,55,55,56,56,
20061005,55,55,56,56,
20061006,55,55,56,56,
20061007,55,55,56,56,
20061008,55,55,56,56,
20061009,55,55,56,56,
20061010,55,55,56,56,
20061011,55,55,56,56,
20061012,55,55,56,56,
20061013,55,55,56,56,
20061014,55,55,56,56,
20061015,55,55,56,56,
20061016,55,55,56,56,
20061017,55,55,56,56,
20061018,55,55,56,56,
20061019,55,55,56,56,
20061020,55,55,56,56,
20061021,55,55,56,56,
20061022,55,55,56,56,
20061023,55,55,56,259,
20061024,55,55,56,259,
20061025,55,55,56,259,
20061026,55,55,56,259,
20061027,55,55,56,56,
20061028,55,55,56,56,
20061029,55,55,56,56,
20061030,55,55,56,56,
20061031,55,55,56,56,
20061032,55,55,56,56,
20061033,55,55,56,259,
20061034,55,55,56,259,
20061035,55,55,56,56,
20061036,55,55,56,56,
20061037,55,55,56,56,
20061038,55,55,56,56,
20061039,55,55,56,56,
20061040,55,55,56,56,
20061041,55,55,56,56,
20061042,55,55,56,56,
20061043,55,55,56,56,
20061044,55,55,56,56,
20061045,55,55,56,56,
20061046,55,55,56,56,
20061047,55,55,56,56,
20061048,55,55,56,56,
20061049,55,55,56,56,
20061050,55,55,56,56,
20061051,55,55,56,56,
20061052,55,55,56,56,
20061053,55,55,56,259,
20061054,55,55,56,259,
20061055,55,55,56,56,
20061056,55,55,56,56,
20061057,55,55,56,56,
20061058,55,55,56,56,
20061059,55,55,56,56,
20061060,55,55,56,56,
20061061,55,55,56,56,
20061062,55,55,56,56,
20061063,55,55,56,56,
20061064,55,55,56,56,
20061065,55,55,56,56,
20061066,55,55,56,56,
20061067,55,55,56,56,
20061068,55,55,56,56,
20061069,55,55,56,56,
20061070,55,55,56,56,
20061071,55,55,56,56,
20061072,55,55,56,56,
20061073,55,55,56,56,
20061074,55,55,56,56,
20061075,55,55,56,56,
20061076,55,55,56,56,
20061077,55,55,56,56,
20061078,55,55,56,56,
20061079,55,55,56,56,
20061080,55,55,56,56,
20061081,55,55,56,56,
20061082,55,55,56,56,
20061083,55,55,56,259,
20061084,55,55,56,259,
20061085,55,55,56,56,
20061086,55,55,56,56,
20061087,55,55,56,56,
20061088,55,55,56,56,
20061089,55,55,56,56,
20061090,55,55,56,56,
